transaction_id,customer_id,amount,transaction_hour,payment_method,location,device_type,is_new_device,location_mismatch,previous_failed_transactions,transactions_last_24h,account_age_days,customer_avg_transaction_amount,is_weekend,fraud_label
TXN0000264,CUST00401,404.67,20,Credit Card,Gurugram,Android,0,0,0,3,27,462.5,1,0
TXN0000265,CUST00640,661.31,4,UPI,Kolkata,iOS,0,0,1,2,66,1398.05,0,0
TXN0000266,CUST00460,715.77,10,UPI,Bengaluru,Android,0,0,1,4,482,2243.65,0,0
TXN0000267,CUST00955,692.93,10,Debit Card,Hyderabad,Android,0,0,1,3,16,4166.1,0,0
TXN0000268,CUST00470,3022.26,8,UPI,Gurugram,Android,0,0,0,1,353,861.33,0,0
TXN0000269,CUST01046,1085.02,14,Debit Card,Delhi,Android,0,0,1,1,311,693.89,0,0
TXN0000270,CUST01694,1504.22,0,Net Banking,Noida,Android,1,0,0,1,637,1365.58,1,0
TXN0000271,CUST02086,4401.83,10,Credit Card,Noida,Android,0,0,1,4,348,1657.12,1,0
TXN0000272,CUST02278,836.49,21,UPI,Kolkata,Android,1,0,0,3,97,1637.01,0,0
TXN0000273,CUST00563,1381.6,10,UPI,Pune,Android,0,0,1,1,118,1108.97,0,1
TXN0000274,CUST02486,2594.9,11,UPI,Kolkata,Android,0,0,0,3,288,573.78,0,0
TXN0000275,CUST01800,258.26,14,Credit Card,Jaipur,iOS,0,0,0,4,170,1374.61,1,0
TXN0000276,CUST02075,165.78,15,Debit Card,Hyderabad,iOS,1,0,0,4,1103,2577.91,1,0
TXN0000277,CUST00226,2544.42,19,Credit Card,Hyderabad,Web,0,0,1,3,3000,2350.63,0,0
TXN0000278,CUST00798,2944.09,8,Debit Card,Chennai,Android,0,0,0,2,932,567.91,0,0
TXN0000279,CUST02332,14182.47,20,Debit Card,Hyderabad,Web,1,0,0,2,240,626.66,0,0
TXN0000280,CUST00960,2108.3,18,Debit Card,Hyderabad,Android,0,0,1,1,375,1468.55,1,0
TXN0000281,CUST01505,4085.84,18,UPI,Gurugram,Android,0,0,0,4,361,1965.17,1,0
TXN0000282,CUST00453,1480.4,5,Wallet,Pune,Android,0,0,0,2,1513,2810.04,0,0
TXN0000283,CUST00816,2423.02,0,Credit Card,Bengaluru,Android,0,0,0,1,550,2679.32,1,0
TXN0000284,CUST00659,9535.71,16,UPI,Bengaluru,Android,0,0,0,2,753,655.11,0,0
TXN0000285,CUST00547,215.2,20,Net Banking,Jaipur,iOS,0,0,1,2,226,4490.03,0,0
TXN0000286,CUST01216,2722.1,16,Net Banking,Noida,Web,1,0,1,2,27,1554.62,0,0
TXN0000287,CUST00017,15231.62,9,Credit Card,Bengaluru,Web,1,0,0,2,149,1542.13,0,0
TXN0000288,CUST01244,2386.48,6,Debit Card,Hyderabad,iOS,0,0,1,5,95,5404.98,0,0
TXN0000289,CUST02206,9377.94,18,UPI,Pune,iOS,0,0,0,2,361,5140.3,1,0
TXN0000290,CUST01070,959.42,18,UPI,Gurugram,Android,0,0,0,3,489,970.77,0,0
TXN0000291,CUST02147,1743.23,8,UPI,Pune,Web,1,1,0,5,120,1110.78,0,0
TXN0000292,CUST01769,1861.37,1,Credit Card,Bengaluru,iOS,0,1,1,4,309,8148.47,0,0
TXN0000293,CUST01061,195.97,12,Credit Card,Pune,Android,0,0,1,3,440,1935.52,0,0
TXN0000294,CUST02328,559.68,16,UPI,Hyderabad,iOS,0,0,0,4,200,1232.03,0,0
TXN0000295,CUST00302,601.04,18,Debit Card,Chennai,Android,0,1,0,3,321,1083.61,1,0
TXN0000296,CUST00181,4095.35,19,UPI,Chennai,iOS,1,0,2,5,10,3206.0,0,1
TXN0000297,CUST00607,4305.7,16,UPI,Bengaluru,Web,0,0,0,3,306,1292.39,0,0
TXN0000298,CUST00700,2488.86,7,UPI,Chennai,iOS,0,0,1,3,602,454.15,0,0
TXN0000299,CUST00993,4103.7,17,UPI,Chennai,Web,0,0,0,1,388,3493.29,1,0
TXN0000300,CUST01140,1527.51,23,UPI,Kolkata,Web,1,0,2,1,501,1048.2,0,0
TXN0000301,CUST00191,5987.77,21,UPI,Gurugram,Android,0,0,0,3,897,1282.28,1,0
TXN0000302,CUST02301,1815.89,20,UPI,Chennai,Android,1,0,1,3,3000,842.5,1,0
TXN0000303,CUST00981,1907.23,10,UPI,Gurugram,Android,0,0,0,2,325,553.54,0,0
TXN0000304,CUST02007,1380.15,18,UPI,Chennai,Web,0,0,0,5,112,1297.75,1,0
TXN0000305,CUST01185,3568.83,20,Wallet,Hyderabad,Android,0,0,1,6,2286,1918.69,0,0
TXN0000306,CUST00128,1181.27,17,UPI,Pune,iOS,0,0,0,6,201,2169.0,0,0
TXN0000307,CUST02066,4778.94,9,Debit Card,Noida,Android,0,0,0,2,182,1280.99,1,0
TXN0000308,CUST01817,580.21,22,UPI,Hyderabad,iOS,0,0,2,4,1219,2798.75,0,0
TXN0000309,CUST01759,599.82,13,UPI,Chennai,Android,0,0,1,2,1340,5285.21,0,0
TXN0000310,CUST00570,3579.47,7,UPI,Jaipur,Android,1,1,0,4,246,1375.81,0,0
TXN0000311,CUST01347,1647.47,7,Wallet,Delhi,Android,1,0,2,2,625,1027.5,1,0
TXN0000312,CUST01896,1143.27,17,UPI,Jaipur,Android,0,0,1,2,702,2487.7,0,0
TXN0000313,CUST00626,4383.49,13,Debit Card,Delhi,Android,0,0,0,3,444,888.28,1,0
TXN0000314,CUST01687,980.71,6,Credit Card,Noida,Web,0,0,1,3,545,7104.66,0,0
TXN0000315,CUST00155,1473.42,18,UPI,Kolkata,Android,0,0,0,7,266,3469.47,1,0
TXN0000316,CUST01410,7293.73,19,Wallet,Chennai,iOS,0,1,2,6,736,2771.96,0,0
TXN0000317,CUST00785,8389.06,18,UPI,Gurugram,Web,0,0,1,7,1328,1149.96,1,0
TXN0000318,CUST00246,8672.74,8,UPI,Delhi,iOS,0,0,0,4,1202,1552.6,1,0
TXN0000319,CUST01501,1357.52,17,UPI,Bengaluru,Android,0,0,1,1,1011,1074.98,0,0
TXN0000320,CUST01706,6162.54,0,UPI,Pune,Web,0,0,0,2,101,2467.15,0,0
TXN0000321,CUST00538,696.86,10,UPI,Delhi,Android,0,0,1,4,865,1000.06,1,0
TXN0000322,CUST01891,726.79,12,Credit Card,Pune,Android,1,0,0,3,108,4795.47,0,0
TXN0000323,CUST01842,171.59,20,UPI,Mumbai,Android,1,0,2,4,960,993.61,0,0
TXN0000324,CUST00921,9589.37,12,Credit Card,Jaipur,Android,0,1,3,4,233,532.26,1,0
TXN0000325,CUST02456,758.67,0,UPI,Chennai,iOS,0,0,0,2,88,3531.65,0,0
TXN0000326,CUST00525,1586.06,11,Net Banking,Jaipur,iOS,0,0,2,3,780,3052.28,1,0
TXN0000327,CUST01530,724.31,14,UPI,Mumbai,Android,0,0,0,7,375,1699.9,0,0
TXN0000328,CUST00036,3607.27,22,Credit Card,Delhi,Android,0,0,1,3,480,1434.74,1,0
TXN0000329,CUST00685,1236.34,22,Debit Card,Hyderabad,Android,0,0,0,5,1180,2043.41,0,0
TXN0000330,CUST00020,488.2,8,UPI,Mumbai,Android,1,0,0,2,273,2585.87,1,0
TXN0000331,CUST02369,2799.52,8,UPI,Gurugram,Android,0,0,1,2,196,3177.6,0,0
TXN0000332,CUST00400,429.15,8,UPI,Bengaluru,Android,0,0,0,4,304,1286.81,0,0
TXN0000333,CUST00972,779.1,19,UPI,Gurugram,iOS,0,0,0,2,600,6877.74,0,0
TXN0000334,CUST01907,218.91,0,UPI,Hyderabad,iOS,1,0,0,4,152,1079.51,0,0
TXN0000335,CUST01167,433.37,7,Debit Card,Jaipur,Android,0,0,2,5,950,765.68,1,1
TXN0000336,CUST01116,2151.82,15,UPI,Kolkata,Web,0,1,1,2,1286,2176.16,1,0
TXN0000337,CUST00834,252.4,9,Credit Card,Kolkata,Android,0,0,0,3,1449,899.21,0,0
TXN0000338,CUST01824,409.28,6,UPI,Pune,iOS,0,0,1,4,574,2860.15,0,0
TXN0000339,CUST01983,1795.74,11,Wallet,Noida,Android,0,0,1,12,1671,4241.39,0,0
TXN0000340,CUST00854,1045.17,10,UPI,Pune,iOS,1,0,0,3,87,2962.2,0,0
TXN0000341,CUST00051,13194.81,14,UPI,Gurugram,Android,0,0,1,5,492,2252.88,0,0
TXN0000342,CUST00575,11264.8,23,UPI,Chennai,iOS,0,0,0,5,355,677.3,1,0
TXN0000343,CUST01149,755.68,7,UPI,Bengaluru,Android,1,1,0,4,2349,2894.18,0,0
TXN0000344,CUST02198,3142.2,12,Debit Card,Chennai,Android,0,0,1,3,56,771.07,0,0
TXN0000345,CUST02362,3807.87,21,Debit Card,Hyderabad,iOS,0,1,1,2,306,1381.29,0,0
TXN0000346,CUST02353,990.35,20,Debit Card,Bengaluru,iOS,0,0,1,7,107,578.68,0,0
TXN0000347,CUST01716,403.43,12,Credit Card,Delhi,Android,0,0,0,3,262,968.41,0,0
TXN0000348,CUST00682,1778.0,18,Net Banking,Noida,Android,0,0,1,4,1228,1969.8,0,0
TXN0000349,CUST00838,1514.28,6,Credit Card,Hyderabad,Android,0,0,1,3,153,1738.99,0,0
TXN0000350,CUST01078,1164.19,18,UPI,Bengaluru,Android,0,0,0,3,408,1957.33,0,0
TXN0000351,CUST02492,2801.36,23,UPI,Hyderabad,Android,0,0,1,2,137,454.6,0,0
TXN0000352,CUST02312,849.64,15,UPI,Delhi,Android,0,0,0,1,2324,2339.45,0,0
TXN0000353,CUST01596,568.81,14,Credit Card,Pune,iOS,1,0,0,5,47,5374.04,0,0
TXN0000354,CUST00005,2007.46,8,UPI,Bengaluru,Android,1,0,0,4,1134,891.87,0,0
TXN0000355,CUST01127,2647.87,17,Credit Card,Noida,iOS,1,0,0,1,1614,1333.97,0,0
TXN0000356,CUST01220,554.96,16,UPI,Jaipur,iOS,0,0,0,3,902,630.15,0,0
TXN0000357,CUST00774,4553.41,17,Debit Card,Chennai,iOS,0,0,2,4,276,2149.09,0,0
TXN0000358,CUST00877,306.45,1,Net Banking,Gurugram,Android,0,1,0,2,303,6030.73,0,0
TXN0000359,CUST00992,1009.72,15,UPI,Gurugram,Web,0,0,1,6,18,1307.45,0,0
TXN0000360,CUST00047,1390.66,16,Debit Card,Mumbai,iOS,0,0,1,6,130,2321.44,0,0
TXN0000361,CUST00269,952.72,8,Wallet,Chennai,Android,0,0,1,1,1597,1875.14,0,0
TXN0000362,CUST00370,1022.99,9,Net Banking,Kolkata,Web,1,0,0,4,780,2270.33,0,0
TXN0000363,CUST00636,11691.49,10,UPI,Kolkata,Android,0,0,2,1,479,877.91,0,0
TXN0000364,CUST01130,768.67,18,Debit Card,Jaipur,iOS,0,0,0,3,2775,1223.4,1,0
TXN0000365,CUST01694,20676.72,16,UPI,Bengaluru,Android,0,0,0,3,858,842.19,0,0
TXN0000366,CUST01683,2786.85,20,Credit Card,Kolkata,Web,0,0,2,4,571,988.33,0,0
TXN0000367,CUST00657,1973.57,10,Debit Card,Kolkata,iOS,0,0,0,7,437,1619.35,0,0
TXN0000368,CUST00120,2898.02,21,Debit Card,Hyderabad,Android,0,0,0,5,375,2846.79,0,0
TXN0000369,CUST00831,22594.68,18,UPI,Kolkata,iOS,1,0,0,4,1162,1163.19,1,0
TXN0000370,CUST01811,666.44,12,Debit Card,Noida,iOS,1,0,0,4,395,1819.0,0,0
TXN0000371,CUST01082,587.06,6,UPI,Bengaluru,Android,0,0,0,1,343,2454.22,1,0
TXN0000372,CUST01975,846.13,9,UPI,Mumbai,Web,0,1,0,5,157,1604.02,1,0
TXN0000373,CUST01370,1858.8,22,Credit Card,Gurugram,Android,0,0,0,1,609,3376.54,0,0
TXN0000374,CUST00741,320.46,10,Wallet,Kolkata,Web,0,0,2,2,18,1693.58,0,0
TXN0000375,CUST00117,1840.66,11,Net Banking,Delhi,iOS,0,0,2,1,175,620.66,0,0
TXN0000376,CUST01854,9789.73,8,Debit Card,Jaipur,Android,0,0,0,2,447,2966.59,0,0
TXN0000377,CUST01151,2094.25,19,UPI,Jaipur,Android,0,0,0,1,222,910.35,0,0
TXN0000378,CUST01932,1343.26,10,UPI,Gurugram,Android,0,0,0,2,432,3232.67,1,0
TXN0000379,CUST01013,970.08,11,UPI,Chennai,Web,1,1,1,1,161,3227.68,0,0
TXN0000380,CUST01665,4420.7,12,UPI,Mumbai,Android,0,0,1,2,1175,1001.14,0,0
TXN0000381,CUST01082,788.17,13,UPI,Kolkata,Android,0,0,2,3,70,5051.38,0,0
TXN0000382,CUST00634,11406.49,12,UPI,Gurugram,Android,0,0,1,4,149,5202.58,1,0
TXN0000383,CUST00513,12442.85,14,UPI,Bengaluru,Android,1,0,1,4,373,547.87,1,0
TXN0000384,CUST01120,2326.9,19,Wallet,Hyderabad,Android,0,1,0,1,346,1172.98,1,0
TXN0000385,CUST01142,1779.39,19,Credit Card,Gurugram,Android,0,0,0,3,668,1453.4,1,0
TXN0000386,CUST00560,5045.25,19,Debit Card,Mumbai,Web,0,0,0,2,736,1464.81,0,0
TXN0000387,CUST00488,5379.44,6,UPI,Hyderabad,iOS,1,0,0,5,641,3883.83,0,0
TXN0000388,CUST00897,803.96,19,UPI,Chennai,Web,1,0,0,2,609,701.7,0,0
TXN0000389,CUST01213,1063.15,7,UPI,Hyderabad,iOS,0,0,1,4,358,1425.52,0,0
TXN0000390,CUST00704,479.72,7,UPI,Kolkata,Android,0,0,1,6,354,4602.73,1,0
TXN0000391,CUST01471,2709.74,22,Credit Card,Pune,Web,0,0,1,5,55,1466.87,0,0
TXN0000392,CUST00581,3505.79,19,Credit Card,Gurugram,Android,0,0,3,4,10,2909.39,0,0
TXN0000393,CUST02295,466.67,15,Debit Card,Hyderabad,Android,0,0,1,3,1156,625.16,0,0
TXN0000394,CUST00154,1141.78,20,Wallet,Gurugram,Android,0,0,0,3,10,5070.4,1,0
TXN0000395,CUST01680,467.92,23,UPI,Delhi,Android,0,0,1,2,1423,4240.33,0,0
TXN0000396,CUST00997,732.7,16,UPI,Pune,Android,0,0,0,1,140,1627.54,0,0
TXN0000397,CUST01244,3123.03,16,Net Banking,Kolkata,iOS,0,0,1,5,493,1259.02,1,0
TXN0000398,CUST01093,864.42,18,Debit Card,Gurugram,Web,1,0,1,4,1603,2029.51,0,0
TXN0000399,CUST01009,1332.37,9,Credit Card,Delhi,iOS,0,0,0,4,288,1310.92,0,0
TXN0000400,CUST02142,353.62,8,Debit Card,Delhi,Android,0,1,1,9,980,2763.55,0,0
TXN0000401,CUST01774,2170.11,18,UPI,Mumbai,iOS,1,0,0,2,518,1193.95,0,0
TXN0000402,CUST00958,1722.05,11,UPI,Pune,Web,0,0,0,4,337,752.16,1,0
TXN0000403,CUST00453,868.34,7,UPI,Bengaluru,Android,0,0,1,2,105,2632.11,0,0
TXN0000404,CUST01228,1489.99,10,UPI,Pune,Android,0,0,1,4,112,887.53,1,0
TXN0000405,CUST02266,2155.63,11,UPI,Mumbai,Android,0,0,0,4,223,1704.24,0,0
TXN0000406,CUST02480,796.86,22,UPI,Jaipur,Android,1,0,1,2,1354,4080.64,0,0
TXN0000407,CUST02389,411.28,18,Debit Card,Pune,iOS,0,0,3,1,122,735.17,1,0
TXN0000408,CUST00551,10950.24,15,Credit Card,Kolkata,iOS,0,0,0,3,919,694.76,0,0
TXN0000409,CUST01636,955.53,22,UPI,Pune,Android,0,0,1,1,69,1482.08,0,0
TXN0000410,CUST01313,1633.99,21,UPI,Mumbai,iOS,0,0,1,3,1006,1609.11,0,0
TXN0000411,CUST01758,4946.23,14,Credit Card,Chennai,iOS,0,0,0,3,43,2471.17,1,0
TXN0000412,CUST00357,61365.14,21,UPI,Jaipur,iOS,0,0,0,2,151,5057.37,1,0
TXN0000413,CUST02071,518.56,12,Debit Card,Pune,Android,1,0,1,3,157,635.22,1,0
TXN0000414,CUST01786,2822.47,9,Debit Card,Noida,Android,0,0,1,3,1041,1645.34,0,0
TXN0000415,CUST01782,887.13,9,Credit Card,Gurugram,Android,0,0,1,5,530,561.67,0,0
TXN0000416,CUST02490,1050.22,17,UPI,Chennai,Web,0,0,1,3,609,2310.68,0,0
TXN0000417,CUST01632,875.97,14,Debit Card,Kolkata,iOS,0,1,0,3,1026,1087.18,0,0
TXN0000418,CUST01016,583.99,17,UPI,Hyderabad,Android,0,0,0,4,862,2122.96,0,0
TXN0000419,CUST01349,1727.19,17,UPI,Jaipur,Android,0,0,1,5,10,2202.17,1,0
TXN0000420,CUST00516,412.01,0,UPI,Chennai,iOS,0,0,0,2,228,2191.53,0,0
TXN0000421,CUST00336,4639.44,3,Wallet,Delhi,Android,0,0,1,3,201,1512.65,1,0
TXN0000422,CUST01783,1901.78,15,UPI,Bengaluru,Android,0,0,1,4,964,483.82,0,0
TXN0000423,CUST02306,2746.21,8,Wallet,Mumbai,Android,0,0,1,1,10,707.22,1,0
TXN0000424,CUST00497,1129.3,17,UPI,Pune,Android,1,1,0,2,10,2185.59,0,0
TXN0000425,CUST00896,1246.8,15,UPI,Gurugram,Android,0,0,0,5,133,3103.14,0,0
TXN0000426,CUST02208,2399.72,16,Debit Card,Jaipur,Android,0,0,1,4,158,537.2,1,0
TXN0000427,CUST00852,561.99,10,UPI,Bengaluru,iOS,0,0,1,2,108,417.87,0,0
TXN0000428,CUST01688,1258.34,17,UPI,Mumbai,Web,0,0,1,4,53,5035.24,0,0
TXN0000429,CUST01932,761.99,20,UPI,Mumbai,Android,0,0,1,3,648,1837.29,0,0
TXN0000430,CUST02428,738.76,23,UPI,Pune,Android,0,0,0,3,103,587.57,0,0
TXN0000431,CUST01569,218.26,20,UPI,Jaipur,Android,1,0,0,3,606,723.42,1,0
TXN0000432,CUST00957,6869.65,15,Debit Card,Pune,Android,0,0,0,3,368,1126.9,1,0
TXN0000433,CUST01637,905.97,8,Debit Card,Chennai,iOS,0,0,1,5,1178,817.96,0,0
TXN0000434,CUST01292,5761.3,17,Net Banking,Gurugram,Android,0,0,0,3,188,963.77,0,0
TXN0000435,CUST01441,5241.35,22,Debit Card,Kolkata,Android,1,0,3,2,2550,2072.08,0,0
TXN0000436,CUST01192,497.47,9,Debit Card,Kolkata,iOS,0,0,0,3,485,1495.58,0,0
TXN0000437,CUST01067,606.15,9,Debit Card,Delhi,iOS,0,0,0,2,2026,1805.2,0,0
TXN0000438,CUST00285,23296.19,7,Wallet,Jaipur,Android,0,0,1,3,629,2214.75,0,0
TXN0000439,CUST02445,10367.88,18,UPI,Jaipur,Android,0,0,0,2,163,1065.76,1,0
TXN0000440,CUST00012,1744.15,12,UPI,Mumbai,Android,0,0,1,2,214,4092.03,0,0
TXN0000441,CUST01631,2328.35,3,Debit Card,Bengaluru,Android,0,0,0,3,103,2275.76,0,0
TXN0000442,CUST00754,957.85,20,UPI,Chennai,Android,0,1,0,7,333,2112.54,0,0
TXN0000443,CUST02083,2773.58,15,Wallet,Hyderabad,iOS,0,0,1,4,239,1107.54,1,0
TXN0000444,CUST00090,878.63,11,Credit Card,Noida,Android,1,0,0,1,172,2292.43,0,0
TXN0000445,CUST00776,235.85,11,UPI,Hyderabad,Web,0,0,0,4,134,2157.43,1,0
TXN0000446,CUST01626,480.1,10,Debit Card,Pune,iOS,0,0,0,5,1085,2173.57,0,0
TXN0000447,CUST00418,1838.37,13,UPI,Gurugram,Android,1,0,0,4,1095,2652.88,0,0
TXN0000448,CUST00115,580.84,11,Net Banking,Mumbai,Android,0,0,0,5,468,2188.41,0,0
TXN0000449,CUST00617,1682.88,15,Net Banking,Noida,iOS,0,0,0,4,559,1894.59,0,0
TXN0000450,CUST00826,614.54,19,Debit Card,Chennai,Android,0,0,0,6,326,3411.09,0,0
TXN0000451,CUST01650,823.19,17,UPI,Jaipur,Android,0,0,3,3,590,758.18,0,0
TXN0000452,CUST01517,4224.72,10,UPI,Pune,Android,0,0,1,1,930,3766.4,0,0
TXN0000453,CUST00413,2305.43,15,Credit Card,Bengaluru,iOS,1,0,0,2,403,1701.98,0,0
TXN0000454,CUST00729,1782.69,20,Debit Card,Noida,Android,0,0,0,4,940,831.77,0,0
TXN0000455,CUST00676,4335.13,4,UPI,Mumbai,Android,1,0,0,4,1338,4081.57,1,0
TXN0000456,CUST01893,2910.7,5,UPI,Delhi,Web,0,0,0,6,2784,1718.53,1,0
TXN0000457,CUST02240,7647.28,15,UPI,Delhi,iOS,0,1,1,7,2000,2069.77,0,0
TXN0000458,CUST01123,1136.47,17,Credit Card,Noida,iOS,0,0,0,2,171,1274.41,1,0
TXN0000459,CUST01572,1171.34,9,Wallet,Mumbai,iOS,0,0,1,3,566,2485.79,1,0
TXN0000460,CUST00978,490.01,18,UPI,Chennai,Android,0,1,0,1,264,2807.34,1,0
TXN0000461,CUST01009,1172.11,17,UPI,Mumbai,Web,0,0,1,4,722,1115.7,1,0
TXN0000462,CUST02144,4723.53,21,Debit Card,Hyderabad,Android,0,1,0,1,133,846.15,0,0
TXN0000463,CUST01688,6604.65,8,Debit Card,Gurugram,iOS,0,0,0,3,194,2348.08,0,0
TXN0000464,CUST00037,4702.49,18,Debit Card,Mumbai,Android,0,0,0,4,2092,792.09,0,0
TXN0000465,CUST01549,299.27,5,Debit Card,Hyderabad,Web,0,0,1,3,560,2401.02,0,0
TXN0000466,CUST02327,5317.12,15,UPI,Jaipur,iOS,0,0,1,4,134,1713.09,0,0
TXN0000467,CUST02265,286.3,15,UPI,Chennai,iOS,0,0,2,8,299,1672.19,1,0
TXN0000468,CUST00873,4418.96,12,Net Banking,Jaipur,Web,1,0,0,3,265,694.9,1,0
TXN0000469,CUST01822,1246.08,20,Net Banking,Jaipur,Web,0,0,1,3,158,1657.96,0,0
TXN0000470,CUST01297,3633.95,0,Credit Card,Chennai,Android,0,0,0,4,36,1299.7,0,0
TXN0000471,CUST02110,474.89,15,Debit Card,Chennai,Android,0,0,0,2,2327,456.17,1,0
TXN0000472,CUST00596,5806.36,9,Net Banking,Jaipur,iOS,0,0,0,1,278,1007.23,1,0
TXN0000473,CUST01904,415.95,18,UPI,Jaipur,Web,0,0,1,3,473,1190.23,1,0
TXN0000474,CUST00729,922.5,2,UPI,Mumbai,Android,0,0,0,3,310,1552.05,0,0
TXN0000475,CUST01366,663.45,20,Debit Card,Noida,Android,0,1,0,2,741,1411.59,1,0
TXN0000476,CUST00397,311.46,20,Net Banking,Chennai,iOS,0,0,0,2,823,812.42,0,0
TXN0000477,CUST00699,1978.45,20,Debit Card,Pune,Android,0,0,2,3,1381,469.78,0,0
TXN0000478,CUST02225,10955.87,8,Debit Card,Noida,iOS,0,0,1,2,231,1058.85,0,0
TXN0000479,CUST01636,25911.63,17,UPI,Noida,Android,0,1,0,1,2355,4066.31,0,0
TXN0000480,CUST00396,1983.66,0,UPI,Jaipur,iOS,0,1,1,1,956,3977.17,1,0
TXN0000481,CUST02493,5498.46,20,UPI,Kolkata,Web,0,0,1,3,126,2472.07,0,0
TXN0000482,CUST00076,2270.23,18,Net Banking,Noida,Android,1,0,1,8,418,1298.11,0,0
TXN0000483,CUST00265,2964.39,15,Credit Card,Jaipur,Android,0,0,0,3,250,3121.54,0,0
TXN0000484,CUST01820,1278.44,18,UPI,Kolkata,iOS,0,1,0,6,431,672.42,0,0
TXN0000485,CUST00718,2187.73,6,Net Banking,Jaipur,Android,0,0,0,7,222,2045.56,1,0
TXN0000486,CUST00851,3081.03,15,Credit Card,Pune,iOS,0,0,1,3,166,1314.56,0,0
TXN0000487,CUST01391,1009.37,10,Debit Card,Chennai,Android,0,0,1,4,812,1245.87,0,0
TXN0000488,CUST00144,1665.78,23,Credit Card,Chennai,iOS,1,0,0,1,435,1812.22,1,0
TXN0000489,CUST00885,1697.84,20,UPI,Noida,Web,0,0,4,5,478,1644.53,0,0
TXN0000490,CUST00396,4113.15,18,Credit Card,Delhi,Android,0,0,0,2,331,681.2,1,0
TXN0000491,CUST01493,619.87,21,Net Banking,Mumbai,Web,1,0,0,5,1456,4233.77,0,0
TXN0000492,CUST01168,1709.57,11,UPI,Delhi,Android,0,0,3,3,28,1651.81,0,0
TXN0000493,CUST01063,12179.96,21,Debit Card,Jaipur,iOS,0,0,0,2,919,4817.98,0,0
TXN0000494,CUST02157,5765.24,11,UPI,Kolkata,Android,0,1,1,5,985,1139.57,0,0
TXN0000495,CUST01066,6937.67,18,UPI,Gurugram,Android,0,0,1,7,298,4358.04,1,0
TXN0000496,CUST01210,1844.52,18,UPI,Kolkata,iOS,0,0,1,4,42,1874.57,0,0
TXN0000497,CUST02446,2481.3,0,Wallet,Gurugram,Android,0,0,1,5,916,3385.5,0,0
TXN0000498,CUST00634,4903.86,11,Credit Card,Hyderabad,Android,0,0,0,6,359,1050.86,0,0
TXN0000499,CUST01157,8568.07,0,UPI,Kolkata,Android,0,0,1,4,579,844.33,1,0
TXN0000500,CUST01239,255.68,23,Debit Card,Jaipur,iOS,0,0,0,4,978,5642.64,0,0
TXN0000501,CUST00733,483.04,7,UPI,Jaipur,Android,0,0,1,3,109,253.51,1,0
TXN0000502,CUST00235,6667.41,15,UPI,Kolkata,Android,0,1,2,8,273,853.2,0,0
TXN0000503,CUST00751,1364.65,19,UPI,Jaipur,iOS,0,0,0,9,707,3764.66,0,0
TXN0000504,CUST00954,919.49,8,Debit Card,Jaipur,Android,0,1,0,2,251,3036.53,1,0
TXN0000505,CUST01543,513.57,14,Credit Card,Mumbai,Android,0,0,0,2,276,3347.55,0,0
TXN0000506,CUST01198,1033.31,16,Wallet,Mumbai,iOS,0,0,0,2,814,1565.57,0,0
TXN0000507,CUST01677,442.82,8,Credit Card,Noida,iOS,1,0,3,1,821,1762.41,0,0
TXN0000508,CUST01192,14568.78,19,UPI,Mumbai,Android,0,0,1,2,550,2042.96,0,0
TXN0000509,CUST02218,1760.06,10,Debit Card,Delhi,iOS,0,0,1,1,318,1167.17,0,0
TXN0000510,CUST01417,1698.65,9,UPI,Delhi,Android,0,0,0,1,294,1182.13,0,0
TXN0000511,CUST01218,3240.94,15,Wallet,Delhi,iOS,0,0,2,2,207,1600.93,0,0
TXN0000512,CUST01541,4712.09,12,UPI,Pune,Android,0,0,1,2,47,1619.23,1,0
TXN0000513,CUST02077,4635.18,21,UPI,Chennai,Android,0,0,0,2,28,1701.2,0,0
TXN0000514,CUST01446,5266.72,20,Credit Card,Kolkata,Android,0,0,0,5,1530,6358.51,0,0
TXN0000515,CUST02387,957.85,14,UPI,Bengaluru,Web,0,0,1,4,81,1138.0,0,0
TXN0000516,CUST01520,1336.32,11,UPI,Chennai,Android,0,0,1,4,569,5972.9,1,0
TXN0000517,CUST01389,3883.82,11,Credit Card,Mumbai,Web,0,0,0,2,191,1247.41,0,0
TXN0000518,CUST01857,1062.26,10,UPI,Gurugram,Web,0,0,1,1,606,2431.87,1,0
TXN0000519,CUST01366,1790.83,15,UPI,Gurugram,Web,0,0,0,4,715,1506.9,0,0
TXN0000520,CUST00500,2681.97,19,UPI,Hyderabad,Android,0,0,2,1,921,909.5,0,0
TXN0000521,CUST01681,3947.06,10,UPI,Mumbai,iOS,0,0,1,2,57,2457.38,0,0
TXN0000522,CUST00511,304.25,8,UPI,Jaipur,Android,0,0,1,1,65,1445.23,1,0
TXN0000523,CUST00217,3678.6,14,UPI,Noida,Android,0,0,1,3,987,1305.0,0,1
TXN0000524,CUST01325,1424.84,4,Credit Card,Hyderabad,Android,1,0,0,4,1625,477.88,0,0
TXN0000525,CUST01156,3651.89,18,Debit Card,Chennai,Android,1,0,1,4,179,1189.63,0,0
TXN0000526,CUST01828,3914.62,15,Debit Card,Hyderabad,iOS,0,0,0,2,220,1879.34,0,0
TXN0000527,CUST01811,8986.3,14,UPI,Mumbai,Web,1,0,1,4,1501,2259.64,1,0
TXN0000528,CUST02493,6967.39,10,UPI,Pune,Android,0,0,3,3,941,798.87,0,0
