amount,transaction_hour,payment_method,location,device_type,is_new_device,location_mismatch,previous_failed_transactions,transactions_last_24h,account_age_days,customer_avg_transaction_amount,is_weekend,fraud_label
2801.36,23,UPI,Hyderabad,Android,0,0,1,2,137,454.6,0,0
849.64,15,UPI,Delhi,Android,0,0,0,1,2324,2339.45,0,0
568.81,14,Credit Card,Pune,iOS,1,0,0,5,47,5374.04,0,0
2007.46,8,UPI,Bengaluru,Android,1,0,0,4,1134,891.87,0,0
2647.87,17,Credit Card,Noida,iOS,1,0,0,1,1614,1333.97,0,0
554.96,16,UPI,Jaipur,iOS,0,0,0,3,902,630.15,0,0
4553.41,17,Debit Card,Chennai,iOS,0,0,2,4,276,2149.09,0,0
306.45,1,Net Banking,Gurugram,Android,0,1,0,2,303,6030.73,0,0
1009.72,15,UPI,Gurugram,Web,0,0,1,6,18,1307.45,0,0
1390.66,16,Debit Card,Mumbai,iOS,0,0,1,6,130,2321.44,0,0
952.72,8,Wallet,Chennai,Android,0,0,1,1,1597,1875.14,0,0
1022.99,9,Net Banking,Kolkata,Web,1,0,0,4,780,2270.33,0,0
11691.49,10,UPI,Kolkata,Android,0,0,2,1,479,877.91,0,0
768.67,18,Debit Card,Jaipur,iOS,0,0,0,3,2775,1223.4,1,0
20676.72,16,UPI,Bengaluru,Android,0,0,0,3,858,842.19,0,0
2786.85,20,Credit Card,Kolkata,Web,0,0,2,4,571,988.33,0,0
1973.57,10,Debit Card,Kolkata,iOS,0,0,0,7,437,1619.35,0,0
2898.02,21,Debit Card,Hyderabad,Android,0,0,0,5,375,2846.79,0,0
22594.68,18,UPI,Kolkata,iOS,1,0,0,4,1162,1163.19,1,0
666.44,12,Debit Card,Noida,iOS,1,0,0,4,395,1819.0,0,0
587.06,6,UPI,Bengaluru,Android,0,0,0,1,343,2454.22,1,0
846.13,9,UPI,Mumbai,Web,0,1,0,5,157,1604.02,1,0
1858.8,22,Credit Card,Gurugram,Android,0,0,0,1,609,3376.54,0,0
320.46,10,Wallet,Kolkata,Web,0,0,2,2,18,1693.58,0,0
1840.66,11,Net Banking,Delhi,iOS,0,0,2,1,175,620.66,0,0
9789.73,8,Debit Card,Jaipur,Android,0,0,0,2,447,2966.59,0,0
2094.25,19,UPI,Jaipur,Android,0,0,0,1,222,910.35,0,0
1343.26,10,UPI,Gurugram,Android,0,0,0,2,432,3232.67,1,0
970.08,11,UPI,Chennai,Web,1,1,1,1,161,3227.68,0,0
4420.7,12,UPI,Mumbai,Android,0,0,1,2,1175,1001.14,0,0
788.17,13,UPI,Kolkata,Android,0,0,2,3,70,5051.38,0,0
11406.49,12,UPI,Gurugram,Android,0,0,1,4,149,5202.58,1,0
12442.85,14,UPI,Bengaluru,Android,1,0,1,4,373,547.87,1,0
2326.9,19,Wallet,Hyderabad,Android,0,1,0,1,346,1172.98,1,0
1779.39,19,Credit Card,Gurugram,Android,0,0,0,3,668,1453.4,1,0
5045.25,19,Debit Card,Mumbai,Web,0,0,0,2,736,1464.81,0,0
5379.44,6,UPI,Hyderabad,iOS,1,0,0,5,641,3883.83,0,0
803.96,19,UPI,Chennai,Web,1,0,0,2,609,701.7,0,0
1063.15,7,UPI,Hyderabad,iOS,0,0,1,4,358,1425.52,0,0
479.72,7,UPI,Kolkata,Android,0,0,1,6,354,4602.73,1,0
2709.74,22,Credit Card,Pune,Web,0,0,1,5,55,1466.87,0,0
3505.79,19,Credit Card,Gurugram,Android,0,0,3,4,10,2909.39,0,0
466.67,15,Debit Card,Hyderabad,Android,0,0,1,3,1156,625.16,0,0
1141.78,20,Wallet,Gurugram,Android,0,0,0,3,10,5070.4,1,0
467.92,23,UPI,Delhi,Android,0,0,1,2,1423,4240.33,0,0
732.7,16,UPI,Pune,Android,0,0,0,1,140,1627.54,0,0
3123.03,16,Net Banking,Kolkata,iOS,0,0,1,5,493,1259.02,1,0
864.42,18,Debit Card,Gurugram,Web,1,0,1,4,1603,2029.51,0,0
1332.37,9,Credit Card,Delhi,iOS,0,0,0,4,288,1310.92,0,0
353.62,8,Debit Card,Delhi,Android,0,1,1,9,980,2763.55,0,0
2170.11,18,UPI,Mumbai,iOS,1,0,0,2,518,1193.95,0,0
1722.05,11,UPI,Pune,Web,0,0,0,4,337,752.16,1,0
868.34,7,UPI,Bengaluru,Android,0,0,1,2,105,2632.11,0,0
1489.99,10,UPI,Pune,Android,0,0,1,4,112,887.53,1,0
2155.63,11,UPI,Mumbai,Android,0,0,0,4,223,1704.24,0,0
796.86,22,UPI,Jaipur,Android,1,0,1,2,1354,4080.64,0,0
411.28,18,Debit Card,Pune,iOS,0,0,3,1,122,735.17,1,0
10950.24,15,Credit Card,Kolkata,iOS,0,0,0,3,919,694.76,0,0
955.53,22,UPI,Pune,Android,0,0,1,1,69,1482.08,0,0
1633.99,21,UPI,Mumbai,iOS,0,0,1,3,1006,1609.11,0,0
4946.23,14,Credit Card,Chennai,iOS,0,0,0,3,43,2471.17,1,0
61365.14,21,UPI,Jaipur,iOS,0,0,0,2,151,5057.37,1,0
518.56,12,Debit Card,Pune,Android,1,0,1,3,157,635.22,1,0
2822.47,9,Debit Card,Noida,Android,0,0,1,3,1041,1645.34,0,0
887.13,9,Credit Card,Gurugram,Android,0,0,1,5,530,561.67,0,0
1050.22,17,UPI,Chennai,Web,0,0,1,3,609,2310.68,0,0
875.97,14,Debit Card,Kolkata,iOS,0,1,0,3,1026,1087.18,0,0
583.99,17,UPI,Hyderabad,Android,0,0,0,4,862,2122.96,0,0
1727.19,17,UPI,Jaipur,Android,0,0,1,5,10,2202.17,1,0
412.01,0,UPI,Chennai,iOS,0,0,0,2,228,2191.53,0,0
4639.44,3,Wallet,Delhi,Android,0,0,1,3,201,1512.65,1,0
1901.78,15,UPI,Bengaluru,Android,0,0,1,4,964,483.82,0,0
2746.21,8,Wallet,Mumbai,Android,0,0,1,1,10,707.22,1,0
1129.3,17,UPI,Pune,Android,1,1,0,2,10,2185.59,0,0
1246.8,15,UPI,Gurugram,Android,0,0,0,5,133,3103.14,0,0
2399.72,16,Debit Card,Jaipur,Android,0,0,1,4,158,537.2,1,0
561.99,10,UPI,Bengaluru,iOS,0,0,1,2,108,417.87,0,0
1258.34,17,UPI,Mumbai,Web,0,0,1,4,53,5035.24,0,0
761.99,20,UPI,Mumbai,Android,0,0,1,3,648,1837.29,0,0
738.76,23,UPI,Pune,Android,0,0,0,3,103,587.57,0,0
218.26,20,UPI,Jaipur,Android,1,0,0,3,606,723.42,1,0
6869.65,15,Debit Card,Pune,Android,0,0,0,3,368,1126.9,1,0
905.97,8,Debit Card,Chennai,iOS,0,0,1,5,1178,817.96,0,0
5761.3,17,Net Banking,Gurugram,Android,0,0,0,3,188,963.77,0,0
5241.35,22,Debit Card,Kolkata,Android,1,0,3,2,2550,2072.08,0,0
497.47,9,Debit Card,Kolkata,iOS,0,0,0,3,485,1495.58,0,0
606.15,9,Debit Card,Delhi,iOS,0,0,0,2,2026,1805.2,0,0
23296.19,7,Wallet,Jaipur,Android,0,0,1,3,629,2214.75,0,0
10367.88,18,UPI,Jaipur,Android,0,0,0,2,163,1065.76,1,0
1744.15,12,UPI,Mumbai,Android,0,0,1,2,214,4092.03,0,0
2328.35,3,Debit Card,Bengaluru,Android,0,0,0,3,103,2275.76,0,0
957.85,20,UPI,Chennai,Android,0,1,0,7,333,2112.54,0,0
2773.58,15,Wallet,Hyderabad,iOS,0,0,1,4,239,1107.54,1,0
878.63,11,Credit Card,Noida,Android,1,0,0,1,172,2292.43,0,0
235.85,11,UPI,Hyderabad,Web,0,0,0,4,134,2157.43,1,0
480.1,10,Debit Card,Pune,iOS,0,0,0,5,1085,2173.57,0,0
1838.37,13,UPI,Gurugram,Android,1,0,0,4,1095,2652.88,0,0
580.84,11,Net Banking,Mumbai,Android,0,0,0,5,468,2188.41,0,0
1682.88,15,Net Banking,Noida,iOS,0,0,0,4,559,1894.59,0,0
614.54,19,Debit Card,Chennai,Android,0,0,0,6,326,3411.09,0,0
823.19,17,UPI,Jaipur,Android,0,0,3,3,590,758.18,0,0
4224.72,10,UPI,Pune,Android,0,0,1,1,930,3766.4,0,0
2305.43,15,Credit Card,Bengaluru,iOS,1,0,0,2,403,1701.98,0,0
1782.69,20,Debit Card,Noida,Android,0,0,0,4,940,831.77,0,0
4335.13,4,UPI,Mumbai,Android,1,0,0,4,1338,4081.57,1,0
2910.7,5,UPI,Delhi,Web,0,0,0,6,2784,1718.53,1,0
7647.28,15,UPI,Delhi,iOS,0,1,1,7,2000,2069.77,0,0
1136.47,17,Credit Card,Noida,iOS,0,0,0,2,171,1274.41,1,0
1171.34,9,Wallet,Mumbai,iOS,0,0,1,3,566,2485.79,1,0
490.01,18,UPI,Chennai,Android,0,1,0,1,264,2807.34,1,0
1172.11,17,UPI,Mumbai,Web,0,0,1,4,722,1115.7,1,0
4723.53,21,Debit Card,Hyderabad,Android,0,1,0,1,133,846.15,0,0
6604.65,8,Debit Card,Gurugram,iOS,0,0,0,3,194,2348.08,0,0
4702.49,18,Debit Card,Mumbai,Android,0,0,0,4,2092,792.09,0,0
299.27,5,Debit Card,Hyderabad,Web,0,0,1,3,560,2401.02,0,0
5317.12,15,UPI,Jaipur,iOS,0,0,1,4,134,1713.09,0,0
286.3,15,UPI,Chennai,iOS,0,0,2,8,299,1672.19,1,0
4418.96,12,Net Banking,Jaipur,Web,1,0,0,3,265,694.9,1,0
1246.08,20,Net Banking,Jaipur,Web,0,0,1,3,158,1657.96,0,0
3633.95,0,Credit Card,Chennai,Android,0,0,0,4,36,1299.7,0,0
474.89,15,Debit Card,Chennai,Android,0,0,0,2,2327,456.17,1,0
5806.36,9,Net Banking,Jaipur,iOS,0,0,0,1,278,1007.23,1,0
415.95,18,UPI,Jaipur,Web,0,0,1,3,473,1190.23,1,0
922.5,2,UPI,Mumbai,Android,0,0,0,3,310,1552.05,0,0
663.45,20,Debit Card,Noida,Android,0,1,0,2,741,1411.59,1,0
311.46,20,Net Banking,Chennai,iOS,0,0,0,2,823,812.42,0,0
1978.45,20,Debit Card,Pune,Android,0,0,2,3,1381,469.78,0,0
10955.87,8,Debit Card,Noida,iOS,0,0,1,2,231,1058.85,0,0
25911.63,17,UPI,Noida,Android,0,1,0,1,2355,4066.31,0,0
1983.66,0,UPI,Jaipur,iOS,0,1,1,1,956,3977.17,1,0
5498.46,20,UPI,Kolkata,Web,0,0,1,3,126,2472.07,0,0
2270.23,18,Net Banking,Noida,Android,1,0,1,8,418,1298.11,0,0
2964.39,15,Credit Card,Jaipur,Android,0,0,0,3,250,3121.54,0,0
1278.44,18,UPI,Kolkata,iOS,0,1,0,6,431,672.42,0,0
2187.73,6,Net Banking,Jaipur,Android,0,0,0,7,222,2045.56,1,0
3081.03,15,Credit Card,Pune,iOS,0,0,1,3,166,1314.56,0,0
1009.37,10,Debit Card,Chennai,Android,0,0,1,4,812,1245.87,0,0
1665.78,23,Credit Card,Chennai,iOS,1,0,0,1,435,1812.22,1,0
1697.84,20,UPI,Noida,Web,0,0,4,5,478,1644.53,0,0
4113.15,18,Credit Card,Delhi,Android,0,0,0,2,331,681.2,1,0
619.87,21,Net Banking,Mumbai,Web,1,0,0,5,1456,4233.77,0,0
1709.57,11,UPI,Delhi,Android,0,0,3,3,28,1651.81,0,0
12179.96,21,Debit Card,Jaipur,iOS,0,0,0,2,919,4817.98,0,0
5765.24,11,UPI,Kolkata,Android,0,1,1,5,985,1139.57,0,0
6937.67,18,UPI,Gurugram,Android,0,0,1,7,298,4358.04,1,0
1844.52,18,UPI,Kolkata,iOS,0,0,1,4,42,1874.57,0,0
2481.3,0,Wallet,Gurugram,Android,0,0,1,5,916,3385.5,0,0
4903.86,11,Credit Card,Hyderabad,Android,0,0,0,6,359,1050.86,0,0
8568.07,0,UPI,Kolkata,Android,0,0,1,4,579,844.33,1,0
255.68,23,Debit Card,Jaipur,iOS,0,0,0,4,978,5642.64,0,0
483.04,7,UPI,Jaipur,Android,0,0,1,3,109,253.51,1,0
6667.41,15,UPI,Kolkata,Android,0,1,2,8,273,853.2,0,0
1364.65,19,UPI,Jaipur,iOS,0,0,0,9,707,3764.66,0,0
919.49,8,Debit Card,Jaipur,Android,0,1,0,2,251,3036.53,1,0
513.57,14,Credit Card,Mumbai,Android,0,0,0,2,276,3347.55,0,0
1033.31,16,Wallet,Mumbai,iOS,0,0,0,2,814,1565.57,0,0
442.82,8,Credit Card,Noida,iOS,1,0,3,1,821,1762.41,0,0
14568.78,19,UPI,Mumbai,Android,0,0,1,2,550,2042.96,0,0
1760.06,10,Debit Card,Delhi,iOS,0,0,1,1,318,1167.17,0,0
1698.65,9,UPI,Delhi,Android,0,0,0,1,294,1182.13,0,0
3240.94,15,Wallet,Delhi,iOS,0,0,2,2,207,1600.93,0,0
4712.09,12,UPI,Pune,Android,0,0,1,2,47,1619.23,1,0
4635.18,21,UPI,Chennai,Android,0,0,0,2,28,1701.2,0,0
5266.72,20,Credit Card,Kolkata,Android,0,0,0,5,1530,6358.51,0,0
957.85,14,UPI,Bengaluru,Web,0,0,1,4,81,1138.0,0,0
1336.32,11,UPI,Chennai,Android,0,0,1,4,569,5972.9,1,0
3883.82,11,Credit Card,Mumbai,Web,0,0,0,2,191,1247.41,0,0
1062.26,10,UPI,Gurugram,Web,0,0,1,1,606,2431.87,1,0
1790.83,15,UPI,Gurugram,Web,0,0,0,4,715,1506.9,0,0
2681.97,19,UPI,Hyderabad,Android,0,0,2,1,921,909.5,0,0
3947.06,10,UPI,Mumbai,iOS,0,0,1,2,57,2457.38,0,0
304.25,8,UPI,Jaipur,Android,0,0,1,1,65,1445.23,1,0
3678.6,14,UPI,Noida,Android,0,0,1,3,987,1305.0,0,1
1424.84,4,Credit Card,Hyderabad,Android,1,0,0,4,1625,477.88,0,0
3651.89,18,Debit Card,Chennai,Android,1,0,1,4,179,1189.63,0,0
3914.62,15,Debit Card,Hyderabad,iOS,0,0,0,2,220,1879.34,0,0
8986.3,14,UPI,Mumbai,Web,1,0,1,4,1501,2259.64,1,0
6967.39,10,UPI,Pune,Android,0,0,3,3,941,798.87,0,0
6919.6,21,Credit Card,Delhi,Android,0,0,1,3,162,1318.84,0,0
7625.19,6,Wallet,Noida,Web,1,0,1,3,524,1114.59,0,0
2408.89,20,UPI,Delhi,Android,1,0,0,1,226,642.23,0,0
1858.88,12,UPI,Chennai,Web,0,0,1,3,350,1215.67,0,0
4308.56,20,UPI,Gurugram,Web,0,0,0,3,731,760.5,0,0
3742.93,18,Net Banking,Delhi,Android,1,0,0,2,171,977.94,0,0
1321.44,6,Debit Card,Jaipur,iOS,0,0,0,4,46,1001.11,1,0
2698.27,20,UPI,Kolkata,iOS,0,0,0,6,2988,2645.36,0,0
1737.92,17,UPI,Kolkata,iOS,1,0,0,5,334,1024.65,0,0
766.33,1,Wallet,Chennai,Android,0,0,0,3,786,2657.49,0,0
6542.03,7,UPI,Hyderabad,iOS,0,0,1,7,3000,898.74,1,1
1902.15,17,Credit Card,Gurugram,Android,0,1,0,3,23,2511.63,0,0
13964.17,17,Debit Card,Chennai,iOS,0,1,0,3,351,817.7,1,0
354.27,18,UPI,Delhi,iOS,0,0,0,1,11,982.6,1,0
1031.49,18,UPI,Gurugram,Android,0,1,0,1,629,1492.96,0,0
1859.72,17,UPI,Chennai,Web,0,0,3,5,109,2061.9,0,0
5613.46,19,Wallet,Gurugram,Android,0,0,1,3,1690,2937.64,0,0
2683.86,16,Credit Card,Noida,Android,0,1,2,5,1247,1012.67,1,0
2455.33,9,Debit Card,Jaipur,Android,0,0,3,4,636,2543.97,0,0
583.05,21,Credit Card,Kolkata,Android,0,0,0,3,105,488.9,0,0
566.0,0,Net Banking,Pune,Android,0,0,1,3,253,4977.64,0,0
2485.05,11,Wallet,Gurugram,Android,1,0,0,3,2349,705.49,1,0
460.1,18,Credit Card,Hyderabad,Android,0,1,0,2,227,1371.52,0,0
1057.5,13,UPI,Chennai,Android,0,0,1,4,3000,936.55,1,0
2970.42,1,Credit Card,Delhi,Android,0,0,1,7,1039,1976.18,0,0
673.99,4,Debit Card,Kolkata,Android,0,0,2,3,455,957.83,0,0
8963.34,17,Credit Card,Pune,iOS,0,0,1,5,1142,504.09,0,1
6120.98,22,Debit Card,Kolkata,Android,1,0,2,1,2184,788.03,0,0
373.95,15,UPI,Delhi,Web,0,0,1,5,204,1384.98,0,0
708.51,14,UPI,Kolkata,Android,0,0,0,5,74,582.52,0,0
183.05,10,Debit Card,Kolkata,iOS,1,0,0,3,51,2389.19,0,0
823.0,9,UPI,Noida,Web,1,0,0,4,564,5660.79,1,0
3873.56,0,UPI,Mumbai,Android,0,0,0,2,236,5688.61,0,0
1189.93,10,Net Banking,Delhi,Android,0,0,0,2,291,783.86,0,0
2853.61,13,Credit Card,Delhi,iOS,0,0,1,7,101,453.68,0,0
392.76,8,Net Banking,Noida,Android,0,0,0,5,53,848.34,1,0
3997.87,6,Debit Card,Kolkata,Android,0,0,0,3,231,1940.93,0,0
1033.22,18,Debit Card,Gurugram,iOS,0,0,0,3,115,1008.08,0,0
1822.04,21,Credit Card,Mumbai,iOS,0,0,1,6,41,2510.02,0,0
1640.35,22,UPI,Hyderabad,Android,0,0,0,8,23,772.38,0,0
504.71,16,Credit Card,Noida,iOS,1,0,0,5,36,2175.47,0,0
568.19,3,UPI,Pune,iOS,0,1,1,5,764,1184.16,0,0
4737.84,18,Net Banking,Mumbai,Android,0,0,0,1,566,511.66,0,0
2682.58,7,UPI,Jaipur,Android,0,0,0,3,707,1828.93,0,0
5144.02,17,UPI,Mumbai,iOS,0,1,1,2,1016,3723.24,0,0
2490.4,19,Credit Card,Kolkata,Android,0,0,1,1,583,880.76,0,0
2076.69,18,Credit Card,Gurugram,iOS,0,0,0,4,391,1384.09,0,0
320.39,22,UPI,Noida,Android,1,0,1,2,1019,849.33,0,0
1373.58,18,UPI,Mumbai,Android,0,0,3,3,590,2587.43,0,0
1751.38,18,Debit Card,Bengaluru,Android,0,0,0,4,722,2507.87,0,0
12691.01,9,Credit Card,Noida,Web,0,0,0,3,340,1335.09,1,0
3577.78,21,UPI,Hyderabad,Web,0,0,1,5,358,1155.06,1,0
8363.26,8,UPI,Pune,iOS,0,0,3,3,355,2462.2,0,0
3271.75,21,UPI,Mumbai,iOS,1,0,1,5,202,1369.97,0,0
883.81,10,UPI,Delhi,Android,0,0,2,4,577,2929.49,0,0
2023.67,7,Net Banking,Pune,iOS,0,0,2,2,347,1509.79,0,0
2279.62,19,UPI,Noida,Android,0,0,1,2,29,2512.63,0,0
703.72,0,UPI,Chennai,iOS,0,0,0,2,721,2024.95,0,0
1225.56,20,Net Banking,Delhi,Web,0,0,0,3,419,1346.6,0,0
1465.24,9,Debit Card,Jaipur,Android,0,0,1,3,126,364.47,0,0
8965.7,20,UPI,Mumbai,iOS,0,0,5,11,35,1746.32,1,0
224.71,17,UPI,Bengaluru,iOS,0,0,0,4,127,570.92,0,0
6011.08,17,Wallet,Mumbai,Android,1,0,1,6,428,3800.8,1,0
705.39,11,UPI,Gurugram,iOS,0,0,2,3,40,894.69,0,0
456.44,3,Credit Card,Jaipur,iOS,0,0,0,5,574,1668.59,0,0
5857.53,20,Credit Card,Mumbai,iOS,0,0,1,3,190,564.4,0,0
3742.24,8,UPI,Bengaluru,Android,0,0,1,3,2010,336.11,0,0
6311.07,12,Credit Card,Gurugram,Android,0,0,0,3,934,962.55,0,0
4008.79,16,UPI,Bengaluru,Web,1,0,1,1,70,2767.53,0,0
14120.56,14,UPI,Noida,iOS,0,1,0,3,750,841.9,0,0
3147.19,8,Debit Card,Noida,iOS,0,0,0,2,1068,1884.43,0,0
1539.27,7,UPI,Bengaluru,Android,0,0,0,6,1212,1428.22,0,0
2536.32,7,UPI,Jaipur,Android,1,0,0,2,474,1833.93,1,1
6241.72,20,Credit Card,Jaipur,Web,0,0,1,3,1190,1649.85,0,0
825.65,1,Debit Card,Bengaluru,Android,0,0,1,6,864,1093.62,0,0
937.91,23,UPI,Noida,Web,0,0,2,3,501,2229.99,0,0
1321.58,8,Debit Card,Bengaluru,Android,1,0,0,4,329,1783.78,0,0
219.41,7,UPI,Hyderabad,Android,0,0,0,5,10,2078.95,1,0
2066.52,16,Credit Card,Chennai,Android,0,0,1,5,572,1194.77,0,0
272.98,5,Debit Card,Kolkata,Android,0,0,0,4,168,1213.88,0,0
1898.09,16,Wallet,Delhi,iOS,0,0,0,1,154,2469.67,0,0
4276.25,20,Credit Card,Noida,Web,0,0,2,5,92,3970.16,1,0
1117.29,2,UPI,Bengaluru,Android,0,0,2,4,690,1607.92,0,0
9630.19,19,UPI,Kolkata,Android,0,0,0,6,681,777.01,0,0
417.82,12,UPI,Jaipur,iOS,1,0,2,1,324,1317.24,0,0
5924.21,8,Credit Card,Bengaluru,iOS,1,0,1,8,379,1917.08,0,1
3535.74,8,UPI,Gurugram,Android,0,0,1,4,857,2182.31,0,0
323.6,21,Net Banking,Jaipur,Android,0,0,1,3,100,763.52,0,0
27074.19,7,Wallet,Chennai,Android,0,0,1,6,156,993.85,1,0
1688.84,20,UPI,Bengaluru,iOS,0,0,1,3,1712,1315.24,0,0
748.49,15,Credit Card,Bengaluru,Android,0,0,1,5,3000,4167.37,0,0
440.74,2,Debit Card,Hyderabad,iOS,0,0,0,4,430,513.43,0,0
1444.51,13,UPI,Chennai,Android,1,0,2,2,372,2569.87,0,0
1584.68,19,Credit Card,Chennai,Web,0,0,0,1,51,527.56,1,0
1994.58,18,UPI,Noida,Android,0,0,1,3,668,1414.78,0,0
1336.41,14,UPI,Jaipur,Android,0,0,0,5,379,2682.03,0,0
3390.62,20,Credit Card,Pune,iOS,0,0,1,5,463,721.54,1,0
1221.59,7,Net Banking,Chennai,iOS,0,0,1,3,1612,952.48,1,0
259.97,21,UPI,Mumbai,Android,0,0,1,3,1519,2865.35,0,0
1550.26,20,Credit Card,Chennai,Web,1,0,0,6,1497,2924.76,0,0
168.69,18,UPI,Kolkata,iOS,1,0,1,2,62,1492.96,0,0
2563.97,19,Wallet,Bengaluru,Android,0,0,0,8,290,1645.69,0,0
676.03,15,Wallet,Kolkata,iOS,0,0,0,2,654,4671.91,0,0
2119.43,17,UPI,Delhi,iOS,0,0,0,4,89,4542.04,0,0
6698.35,15,Wallet,Pune,iOS,0,0,0,2,1691,3875.68,0,0
697.01,11,UPI,Delhi,Web,0,0,0,1,514,652.21,0,0
5202.0,15,UPI,Kolkata,iOS,0,0,3,6,544,2629.74,0,0
1166.95,9,Credit Card,Pune,Android,0,0,0,7,81,1481.61,1,0
10391.43,13,UPI,Jaipur,iOS,0,1,1,4,10,2283.87,1,0
1249.36,10,Credit Card,Delhi,iOS,1,0,0,4,618,1003.39,0,0
776.7,7,Credit Card,Gurugram,iOS,0,0,0,5,144,623.09,0,0
3578.79,11,UPI,Chennai,Android,0,0,0,5,1026,1116.9,0,0
1164.16,20,UPI,Kolkata,Web,1,0,0,5,30,3745.48,0,0
775.95,12,UPI,Delhi,Android,0,0,0,3,113,423.73,1,0
1116.22,18,UPI,Noida,iOS,0,0,2,1,908,2719.03,1,0
1721.47,8,UPI,Noida,Android,0,0,0,1,10,2068.72,1,0
6889.28,13,UPI,Gurugram,iOS,1,0,0,3,165,1204.94,0,0
260.2,7,Debit Card,Mumbai,Android,0,0,1,3,774,931.38,1,0
1842.03,7,Wallet,Pune,Web,0,1,1,3,713,1667.22,1,1
3362.52,16,UPI,Jaipur,Android,0,0,0,1,136,1423.71,0,0
2184.17,16,UPI,Chennai,iOS,0,0,2,5,941,703.15,1,0
6670.21,9,Credit Card,Pune,Android,0,0,1,3,326,2082.15,0,0
1671.03,14,Net Banking,Chennai,iOS,0,0,1,5,722,713.6,1,0
1496.66,20,UPI,Delhi,Android,0,0,0,4,374,3883.3,0,0
3254.75,8,Debit Card,Mumbai,Android,0,0,1,1,10,2799.81,0,0
1987.94,0,Credit Card,Bengaluru,Android,1,0,0,1,10,954.15,0,0
1218.2,17,Net Banking,Kolkata,Web,0,0,0,3,2711,1674.63,0,0
3016.0,3,UPI,Jaipur,iOS,0,0,0,3,136,1637.14,1,0
937.31,23,Net Banking,Gurugram,Android,0,0,1,1,1168,7795.25,1,0
976.88,16,UPI,Mumbai,Web,0,0,0,4,155,435.29,0,0
1061.62,14,Net Banking,Jaipur,iOS,0,0,0,2,360,3448.84,0,0
6964.71,13,UPI,Delhi,Android,0,0,1,3,2489,999.86,0,0
71.85,16,Credit Card,Delhi,iOS,0,0,1,4,86,2065.45,0,0
2673.49,6,Debit Card,Hyderabad,Android,0,0,0,2,484,1901.31,1,1
1862.76,21,Debit Card,Gurugram,Android,0,0,0,4,269,1519.53,0,0
335.18,16,Credit Card,Hyderabad,Web,0,1,0,4,506,2085.47,0,0
2453.49,8,UPI,Bengaluru,Android,0,0,0,1,446,650.18,0,0
2896.6,15,Debit Card,Jaipur,Android,0,0,1,1,83,519.82,1,0
3246.01,7,Net Banking,Noida,iOS,1,0,1,4,503,1133.87,1,0
126.94,0,UPI,Gurugram,Web,0,0,1,2,269,2643.18,0,0
7058.1,17,Credit Card,Chennai,Android,0,0,0,5,178,1410.85,1,0
860.75,17,Wallet,Mumbai,Android,0,0,2,4,90,615.11,0,0
3576.39,16,Credit Card,Hyderabad,iOS,0,0,0,1,659,1068.93,1,0
3776.74,8,Debit Card,Jaipur,iOS,0,0,1,6,760,1139.46,0,0
749.08,16,Wallet,Noida,Web,0,0,1,1,1020,510.91,0,0
3484.23,3,Debit Card,Mumbai,Android,0,0,1,2,1022,1404.77,1,0
1224.21,16,Debit Card,Gurugram,iOS,0,0,2,2,3000,1273.92,0,0
226.82,15,Net Banking,Chennai,Android,1,0,1,3,165,1124.74,0,0
5786.51,17,Wallet,Kolkata,iOS,0,0,1,4,500,1178.89,1,0
829.23,21,Debit Card,Chennai,Android,1,0,0,2,507,1941.11,1,0
765.9,20,UPI,Bengaluru,Web,0,0,1,1,460,1413.81,0,0
1202.88,23,UPI,Mumbai,Android,0,0,0,3,261,925.2,0,0
2363.22,23,Credit Card,Bengaluru,iOS,1,0,0,2,117,1258.67,0,0
1699.81,19,Debit Card,Mumbai,Android,1,0,1,4,514,779.66,1,0
3113.83,22,UPI,Mumbai,iOS,1,0,3,1,96,1242.66,0,0
471.56,20,UPI,Mumbai,iOS,0,1,0,5,10,1822.29,0,0
856.76,18,UPI,Mumbai,Android,0,0,0,6,649,2054.51,0,0
1602.86,5,Debit Card,Noida,Android,1,0,0,4,346,1919.51,1,0
12009.21,2,Wallet,Chennai,Android,0,0,2,1,1946,904.0,0,0
1606.37,20,Wallet,Gurugram,Android,0,0,3,4,251,2952.52,0,0
5328.18,14,UPI,Chennai,Android,0,1,0,6,2863,1958.75,1,0
1870.75,19,UPI,Delhi,Android,0,0,0,3,10,1395.66,0,0
1109.74,10,UPI,Noida,iOS,0,0,0,2,36,1644.58,0,0
1406.44,12,UPI,Bengaluru,iOS,0,0,0,6,653,1160.91,0,0
1521.0,18,Debit Card,Jaipur,Android,1,0,0,2,604,2431.23,0,0
3291.79,21,UPI,Jaipur,Android,0,0,1,1,468,1355.03,0,0
7116.37,6,UPI,Mumbai,iOS,0,0,1,3,128,1217.38,0,0
2579.17,20,UPI,Pune,Android,0,0,2,6,59,798.56,0,0
5899.48,19,UPI,Hyderabad,Android,0,0,0,4,37,757.67,0,0
685.91,10,UPI,Hyderabad,Android,0,0,0,7,893,611.89,0,0
1189.05,11,UPI,Gurugram,Android,0,0,0,3,1271,1813.33,1,0
872.39,2,UPI,Jaipur,Android,0,0,0,2,1031,2316.3,0,0
2465.1,0,UPI,Noida,iOS,0,0,1,2,97,3697.44,0,0
1257.13,14,UPI,Bengaluru,Android,1,0,0,1,907,2220.22,1,0
